date,code,w
2020-09-30,002007.XSHE,0.003819999999997911
2020-09-30,002008.XSHE,0.0017200000000011288
2020-09-30,002024.XSHE,0.0020699999999996554
2020-09-30,002027.XSHE,0.005069999999998851
2020-09-30,002032.XSHE,0.0007899999999997126
2020-09-30,002044.XSHE,0.0023800000000047264
2020-09-30,002050.XSHE,0.0024400000000008287
2020-09-30,002120.XSHE,0.001330000000000113
2020-09-30,002129.XSHE,0.0024700000000005
2020-09-30,002142.XSHE,0.00578999999999965
2020-09-30,002146.XSHE,0.0008099999999993644
2020-09-30,002153.XSHE,0.0007499999999999615
2020-09-30,002157.XSHE,0.001389999999998047
2020-09-30,002179.XSHE,0.0015599999999992562
2020-09-30,002202.XSHE,0.0017300000000005176
2020-09-30,002230.XSHE,0.003229999999999842
2020-09-30,002236.XSHE,0.002259999999998945
2020-09-30,002241.XSHE,0.005619999999999191
2020-09-30,002252.XSHE,0.0010200000000020035
2020-09-30,002271.XSHE,0.003619999999999833
2020-09-30,002304.XSHE,0.004610000000000882
2020-09-30,002311.XSHE,0.002970000000000141
2020-09-30,002352.XSHE,0.0065799999999988186
2020-09-30,002371.XSHE,0.0024100000000015676
2020-09-30,002410.XSHE,0.004040000000000151
2020-09-30,002415.XSHE,0.008719999999998871
2020-09-30,002422.XSHE,0.0013700000000016262
2020-09-30,002456.XSHE,0.001660000000001669
2020-09-30,002460.XSHE,0.002540000000000788
2020-09-30,002463.XSHE,0.0013899999999991428
2020-09-30,002466.XSHE,0.0010800000000033279
2020-09-30,002468.XSHE,0.0005600000000008455
2020-09-30,002475.XSHE,0.014649999999998461
2020-09-30,002493.XSHE,0.002169999999999184
2020-09-30,002508.XSHE,0.0009500000000001107
2020-09-30,002555.XSHE,0.0030799999999972065
2020-09-30,002558.XSHE,0.0007200000000006985
2020-09-30,002594.XSHE,0.006449999999999304
2020-09-30,002601.XSHE,0.0014499999999984493
2020-09-30,002602.XSHE,0.0017399999999995455
2020-09-30,002607.XSHE,0.001349999999998253
2020-09-30,002624.XSHE,0.001979999999999704
2020-09-30,002673.XSHE,0.0010200000000002807
2020-09-30,002714.XSHE,0.006789999999999028
2020-09-30,002736.XSHE,0.002370000000001114
2020-09-30,002739.XSHE,0.0009100000000033404
2020-09-30,002773.XSHE,0.0007300000000002642
2020-09-30,002841.XSHE,0.0015599999999991235
2020-09-30,002916.XSHE,0.001019999999998789
2020-09-30,002938.XSHE,0.0008899999999986644
2020-09-30,002939.XSHE,0.0007399999999999977
2020-09-30,002945.XSHE,0.00023000000000053078
2020-09-30,002958.XSHE,0.0008599999999990439
2020-09-30,003816.XSHE,0.001039999999999421
2020-09-30,300003.XSHE,0.0025699999999999035
2020-09-30,300014.XSHE,0.002789999999999227
2020-09-30,300015.XSHE,0.006339999999999593
2020-09-30,300033.XSHE,0.002099999999996429
2020-09-30,300059.XSHE,0.010119999999999229
2020-09-30,300122.XSHE,0.005459999999996271
2020-09-30,300124.XSHE,0.00367999999999897
2020-09-30,300136.XSHE,0.002589999999999031
2020-09-30,300142.XSHE,0.0047900000000013895
2020-09-30,300144.XSHE,0.0017500000000000636
2020-09-30,300347.XSHE,0.0033099999999976737
2020-09-30,300408.XSHE,0.0018400000000007737
2020-09-30,300413.XSHE,0.0029399999999991846
2020-09-30,300433.XSHE,0.0025899999999995666
2020-09-30,300498.XSHE,0.005339999999999262
2020-09-30,300601.XSHE,0.0037499999999997266
2020-09-30,300628.XSHE,0.0009999999999980407
2020-09-30,600000.XSHG,0.006750000000000413
2020-09-30,600004.XSHG,0.0008600000000012059
2020-09-30,600009.XSHG,0.004060000000001038
2020-09-30,600010.XSHG,0.0016000000000014085
2020-09-30,600011.XSHG,0.0014599999999999917
2020-09-30,600015.XSHG,0.002309999999999868
2020-09-30,600016.XSHG,0.006899999999999972
2020-09-30,600018.XSHG,0.0008900000000003496
2020-09-30,600019.XSHG,0.002720000000000694
2020-09-30,600025.XSHG,0.00046000000000024065
2020-09-30,600027.XSHG,0.0007099999999992753
2020-09-30,600028.XSHG,0.00320000000000231
2020-09-30,600029.XSHG,0.001570000000002415
2020-09-30,600030.XSHG,0.01566000000000055
2020-09-30,600031.XSHG,0.008989999999997098
2020-09-30,600036.XSHG,0.022720000000000014
2020-09-30,600038.XSHG,0.0010099999999988749
2020-09-30,600048.XSHG,0.006960000000000185
2020-09-30,600050.XSHG,0.002760000000000453
2020-09-30,600061.XSHG,0.0015800000000006434
2020-09-30,600066.XSHG,0.00128
2020-09-30,600068.XSHG,0.0009999999999998521
2020-09-30,600085.XSHG,0.0009100000000012521
2020-09-30,600089.XSHG,0.0019999999999989375
2020-09-30,600104.XSHG,0.00410000000000024
2020-09-30,600111.XSHG,0.0014299999999999365
2020-09-30,600115.XSHG,0.0013500000000025523
2020-09-30,600118.XSHG,0.0012000000000005622
2020-09-30,600170.XSHG,0.0008399999999997402
2020-09-30,600176.XSHG,0.0018599999999993383
2020-09-30,600177.XSHG,0.001159999999999677
2020-09-30,600183.XSHG,0.0016199999999999873
2020-09-30,600188.XSHG,0.0004999999999995952
2020-09-30,600196.XSHG,0.003629999999998889
2020-09-30,600208.XSHG,0.0008900000000009135
2020-09-30,600219.XSHG,0.0009999999999997394
2020-09-30,600221.XSHG,0.0012300000000002498
2020-09-30,600233.XSHG,0.0010800000000004166
2020-09-30,600271.XSHG,0.0010800000000004036
2020-09-30,600276.XSHG,0.020419999999999584
2020-09-30,600297.XSHG,0.0008000000000009606
2020-09-30,600299.XSHG,0.00023000000000101845
2020-09-30,600309.XSHG,0.0066599999999992325
2020-09-30,600332.XSHG,0.0010400000000011515
2020-09-30,600340.XSHG,0.001450000000000316
2020-09-30,600346.XSHG,0.0023999999999975838
2020-09-30,600352.XSHG,0.0021599999999990286
2020-09-30,600362.XSHG,0.0009000000000003487
2020-09-30,600369.XSHG,0.0010700000000005757
2020-09-30,600372.XSHG,0.0007999999999992089
2020-09-30,600383.XSHG,0.0020099999999999454
2020-09-30,600390.XSHG,0.000980000000001194
2020-09-30,600398.XSHG,0.0005099999999997155
2020-09-30,600406.XSHG,0.0027900000000006973
2020-09-30,600436.XSHG,0.004489999999998623
2020-09-30,600438.XSHG,0.004179999999999556
2020-09-30,600482.XSHG,0.0007000000000004907
2020-09-30,600487.XSHG,0.0012100000000009313
2020-09-30,600489.XSHG,0.0011399999999992482
2020-09-30,600498.XSHG,0.0010200000000012207
2020-09-30,600516.XSHG,0.0008500000000016057
2020-09-30,600519.XSHG,0.05131000000000276
2020-09-30,600522.XSHG,0.0015699999999995945
2020-09-30,600570.XSHG,0.005039999999998057
2020-09-30,600583.XSHG,0.0006100000000012278
2020-09-30,600585.XSHG,0.00811999999999996
2020-09-30,600588.XSHG,0.00380000000000116
2020-09-30,600606.XSHG,0.001420000000000506
2020-09-30,600637.XSHG,0.0012100000000002807
2020-09-30,600655.XSHG,0.000839999999999487
2020-09-30,600660.XSHG,0.00277999999999918
2020-09-30,600674.XSHG,0.0007899999999992945
2020-09-30,600690.XSHG,0.005050000000000528
2020-09-30,600703.XSHG,0.0033500000000019313
2020-09-30,600705.XSHG,0.0014500000000007547
2020-09-30,600741.XSHG,0.002400000000000053
2020-09-30,600745.XSHG,0.0026699999999996293
2020-09-30,600760.XSHG,0.0014699999999976154
2020-09-30,600795.XSHG,0.0014599999999994374
2020-09-30,600809.XSHG,0.00316999999999855
2020-09-30,600837.XSHG,0.008360000000001125
2020-09-30,600848.XSHG,0.0008200000000013938
2020-09-30,600867.XSHG,0.0011899999999993886
2020-09-30,600886.XSHG,0.0014999999999990442
2020-09-30,600887.XSHG,0.014289999999999728
2020-09-30,600893.XSHG,0.0022699999999989708
2020-09-30,600900.XSHG,0.010299999999999738
2020-09-30,600919.XSHG,0.0034399999999996404
2020-09-30,600926.XSHG,0.0017099999999990677
2020-09-30,600928.XSHG,0.0004299999999991744
2020-09-30,600958.XSHG,0.0024200000000005883
2020-09-30,600968.XSHG,0.00029000000000035963
2020-09-30,600977.XSHG,0.0006400000000025976
2020-09-30,600989.XSHG,0.0004999999999986502
2020-09-30,600998.XSHG,0.0007800000000002034
2020-09-30,600999.XSHG,0.004920000000000146
2020-09-30,601006.XSHG,0.002319999999999699
2020-09-30,601009.XSHG,0.002899999999999255
2020-09-30,601012.XSHG,0.012119999999996994
2020-09-30,601018.XSHG,0.0007200000000002336
2020-09-30,601021.XSHG,0.0010100000000006204
2020-09-30,601066.XSHG,0.0015599999999990682
2020-09-30,601077.XSHG,0.000349999999998822
2020-09-30,601088.XSHG,0.0033200000000001176
2020-09-30,601100.XSHG,0.001709999999997111
2020-09-30,601108.XSHG,0.002199999999998372
2020-09-30,601111.XSHG,0.001300000000002476
2020-09-30,601117.XSHG,0.0008099999999993295
2020-09-30,601138.XSHG,0.0016499999999999263
2020-09-30,601155.XSHG,0.0019299999999988157
2020-09-30,601162.XSHG,0.001320000000000168
2020-09-30,601166.XSHG,0.012299999999999612
2020-09-30,601169.XSHG,0.004239999999999809
2020-09-30,601186.XSHG,0.002329999999999806
2020-09-30,601198.XSHG,0.0010800000000010855
2020-09-30,601211.XSHG,0.005030000000001301
2020-09-30,601212.XSHG,0.00024000000000247502
2020-09-30,601216.XSHG,0.0014899999999983475
2020-09-30,601225.XSHG,0.002049999999998899
2020-09-30,601229.XSHG,0.004949999999999727
2020-09-30,601231.XSHG,0.0010199999999999615
2020-09-30,601236.XSHG,0.00045000000000120725
2020-09-30,601238.XSHG,0.0005400000000011025
2020-09-30,601288.XSHG,0.005570000000000672
2020-09-30,601298.XSHG,0.00023999999999993075
2020-09-30,601318.XSHG,0.05056000000000223
2020-09-30,601319.XSHG,0.0008800000000014173
2020-09-30,601328.XSHG,0.007630000000000126
2020-09-30,601336.XSHG,0.0031699999999999385
2020-09-30,601360.XSHG,0.0010300000000005066
2020-09-30,601377.XSHG,0.0023799999999992755
2020-09-30,601390.XSHG,0.002689999999999009
2020-09-30,601398.XSHG,0.010550000000002141
2020-09-30,601555.XSHG,0.002030000000000373
2020-09-30,601577.XSHG,0.0005499999999982795
2020-09-30,601600.XSHG,0.0011600000000015899
2020-09-30,601601.XSHG,0.005200000000000685
2020-09-30,601607.XSHG,0.0014300000000000257
2020-09-30,601618.XSHG,0.001159999999999941
2020-09-30,601628.XSHG,0.004530000000001479
2020-09-30,601633.XSHG,0.0014199999999992658
2020-09-30,601658.XSHG,0.0007399999999995206
2020-09-30,601668.XSHG,0.00651999999999892
2020-09-30,601669.XSHG,0.0017599999999999472
2020-09-30,601688.XSHG,0.007400000000000042
2020-09-30,601698.XSHG,0.0004699999999998503
2020-09-30,601727.XSHG,0.0011200000000017917
2020-09-30,601766.XSHG,0.004090000000000991
2020-09-30,601788.XSHG,0.0026200000000005984
2020-09-30,601800.XSHG,0.0016000000000003366
2020-09-30,601808.XSHG,0.0004200000000005321
2020-09-30,601816.XSHG,0.0010500000000008675
2020-09-30,601818.XSHG,0.0035600000000001646
2020-09-30,601828.XSHG,0.0002599999999992924
2020-09-30,601838.XSHG,0.0013099999999976193
2020-09-30,601857.XSHG,0.0024400000000026393
2020-09-30,601877.XSHG,0.0019900000000003465
2020-09-30,601878.XSHG,0.0019599999999987986
2020-09-30,601881.XSHG,0.001000000000000752
2020-09-30,601888.XSHG,0.01331999999999934
2020-09-30,601898.XSHG,0.00044000000000086255
2020-09-30,601899.XSHG,0.005169999999999302
2020-09-30,601901.XSHG,0.002120000000002102
2020-09-30,601916.XSHG,0.0005599999999985482
2020-09-30,601919.XSHG,0.0016999999999972651
2020-09-30,601933.XSHG,0.0018300000000003225
2020-09-30,601939.XSHG,0.002530000000001183
2020-09-30,601985.XSHG,0.001669999999999736
2020-09-30,601988.XSHG,0.004130000000000246
2020-09-30,601989.XSHG,0.0024200000000017922
2020-09-30,601992.XSHG,0.0006300000000019716
2020-09-30,601997.XSHG,0.0010599999999986254
2020-09-30,601998.XSHG,0.0009500000000000643
2020-09-30,603019.XSHG,0.002399999999999683
2020-09-30,603156.XSHG,0.0007800000000002929
2020-09-30,603160.XSHG,0.0017599999999998105
2020-09-30,603259.XSHG,0.006439999999999907
2020-09-30,603260.XSHG,0.00024000000000046217
2020-09-30,603288.XSHG,0.009639999999999635
2020-09-30,603369.XSHG,0.0017100000000006635
2020-09-30,603501.XSHG,0.001870000000000468
2020-09-30,603658.XSHG,0.0012799999999985638
2020-09-30,603799.XSHG,0.001449999999999814
2020-09-30,603833.XSHG,0.0011599999999995139
2020-09-30,603899.XSHG,0.001539999999999003
2020-09-30,603986.XSHG,0.0034900000000004476
2020-09-30,603993.XSHG,0.0016100000000008176
2020-10-30,000001.XSHE,0.010289999999999999
2020-10-30,000002.XSHE,0.011200000000000002
2020-10-30,000063.XSHE,0.0052
2020-10-30,000066.XSHE,0.00159
2020-10-30,000069.XSHE,0.00161
2020-10-30,000100.XSHE,0.00487
2020-10-30,000157.XSHE,0.00229
2020-10-30,000166.XSHE,0.00271
2020-10-30,000333.XSHE,0.022789999999999998
2020-10-30,000338.XSHE,0.00433
2020-10-30,000425.XSHE,0.0015
2020-10-30,000538.XSHE,0.00314
2020-10-30,000568.XSHE,0.00755
2020-10-30,000596.XSHE,0.0014399999999999999
2020-10-30,000625.XSHE,0.0022
2020-10-30,000627.XSHE,0.0005899999999999999
2020-10-30,000651.XSHE,0.0168
2020-10-30,000656.XSHE,0.00099
2020-10-30,000661.XSHE,0.00634
2020-10-30,000671.XSHE,0.00067
2020-10-30,000703.XSHE,0.00127
2020-10-30,000708.XSHE,0.00034
2020-10-30,000709.XSHE,0.00052
2020-10-30,000723.XSHE,0.00043999999999999996
2020-10-30,000725.XSHE,0.0076500000000000005
2020-10-30,000728.XSHE,0.00131
2020-10-30,000768.XSHE,0.002
2020-10-30,000776.XSHE,0.00272
2020-10-30,000783.XSHE,0.0017399999999999998
2020-10-30,000786.XSHE,0.0017399999999999998
2020-10-30,000858.XSHE,0.02833
2020-10-30,000860.XSHE,0.0017000000000000001
2020-10-30,000876.XSHE,0.00338
2020-10-30,000895.XSHE,0.00297
2020-10-30,000938.XSHE,0.00188
2020-10-30,000961.XSHE,0.001
2020-10-30,000963.XSHE,0.00146
2020-10-30,000977.XSHE,0.00184
2020-10-30,001979.XSHE,0.00266
2020-10-30,002001.XSHE,0.0022400000000000002
2020-10-30,002007.XSHE,0.00335
2020-10-30,002008.XSHE,0.0020499999999999997
2020-10-30,002024.XSHE,0.00216
2020-10-30,002027.XSHE,0.00573
2020-10-30,002032.XSHE,0.0006900000000000001
2020-10-30,002044.XSHE,0.0027900000000000004
2020-10-30,002050.XSHE,0.00262
2020-10-30,002120.XSHE,0.00134
2020-10-30,002129.XSHE,0.00254
2020-10-30,002142.XSHE,0.0060999999999999995
2020-10-30,002146.XSHE,0.00073
2020-10-30,002153.XSHE,0.0007000000000000001
2020-10-30,002157.XSHE,0.00128
2020-10-30,002179.XSHE,0.00182
2020-10-30,002202.XSHE,0.00191
2020-10-30,002230.XSHE,0.0034999999999999996
2020-10-30,002236.XSHE,0.00243
2020-10-30,002241.XSHE,0.00615
2020-10-30,002252.XSHE,0.0010299999999999999
2020-10-30,002271.XSHE,0.00365
2020-10-30,002304.XSHE,0.00605
2020-10-30,002311.XSHE,0.00291
2020-10-30,002352.XSHE,0.00655
2020-10-30,002371.XSHE,0.00253
2020-10-30,002410.XSHE,0.00383
2020-10-30,002415.XSHE,0.01002
2020-10-30,002422.XSHE,0.0014099999999999998
2020-10-30,002456.XSHE,0.0017399999999999998
2020-10-30,002460.XSHE,0.0027800000000000004
2020-10-30,002463.XSHE,0.00133
2020-10-30,002466.XSHE,0.00105
2020-10-30,002468.XSHE,0.00052
2020-10-30,002475.XSHE,0.01373
2020-10-30,002493.XSHE,0.00231
2020-10-30,002508.XSHE,0.00104
2020-10-30,002555.XSHE,0.0022400000000000002
2020-10-30,002558.XSHE,0.0006900000000000001
2020-10-30,002594.XSHE,0.00865
2020-10-30,002601.XSHE,0.0015
2020-10-30,002602.XSHE,0.0015199999999999999
2020-10-30,002607.XSHE,0.0016
2020-10-30,002624.XSHE,0.0016300000000000002
2020-10-30,002673.XSHE,0.00095
2020-10-30,002714.XSHE,0.00635
2020-10-30,002736.XSHE,0.0023
2020-10-30,002739.XSHE,0.0007599999999999999
2020-10-30,002773.XSHE,0.00067
2020-10-30,002841.XSHE,0.00161
2020-10-30,002916.XSHE,0.00092
2020-10-30,002938.XSHE,0.00074
2020-10-30,002939.XSHE,0.0006900000000000001
2020-10-30,002945.XSHE,0.00021999999999999998
2020-10-30,002958.XSHE,0.00078
2020-10-30,003816.XSHE,0.00096
2020-10-30,300003.XSHE,0.00229
2020-10-30,300014.XSHE,0.00293
2020-10-30,300015.XSHE,0.00749
2020-10-30,300033.XSHE,0.0017399999999999998
2020-10-30,300059.XSHE,0.00962
2020-10-30,300122.XSHE,0.00612
2020-10-30,300124.XSHE,0.0039900000000000005
2020-10-30,300136.XSHE,0.0022
2020-10-30,300142.XSHE,0.00457
2020-10-30,300144.XSHE,0.00156
2020-10-30,300347.XSHE,0.0038900000000000002
2020-10-30,300408.XSHE,0.00193
2020-10-30,300413.XSHE,0.00315
2020-10-30,300433.XSHE,0.00261
2020-10-30,300498.XSHE,0.00505
2020-10-30,300601.XSHE,0.00364
2020-10-30,300628.XSHE,0.00097
2020-10-30,600000.XSHG,0.00649
2020-10-30,600004.XSHG,0.00078
2020-10-30,600009.XSHG,0.0038
2020-10-30,600010.XSHG,0.00155
2020-10-30,600011.XSHG,0.00128
2020-10-30,600015.XSHG,0.00223
2020-10-30,600016.XSHG,0.006710000000000001
2020-10-30,600018.XSHG,0.0008699999999999999
2020-10-30,600019.XSHG,0.0028399999999999996
2020-10-30,600025.XSHG,0.00043999999999999996
2020-10-30,600027.XSHG,0.00065
2020-10-30,600028.XSHG,0.00312
2020-10-30,600029.XSHG,0.00146
2020-10-30,600030.XSHG,0.014570000000000001
2020-10-30,600031.XSHG,0.00915
2020-10-30,600036.XSHG,0.02453
2020-10-30,600038.XSHG,0.0008799999999999999
2020-10-30,600048.XSHG,0.00657
2020-10-30,600050.XSHG,0.00265
2020-10-30,600061.XSHG,0.0014099999999999998
2020-10-30,600066.XSHG,0.00127
2020-10-30,600068.XSHG,0.00115
2020-10-30,600085.XSHG,0.0008799999999999999
2020-10-30,600089.XSHG,0.00182
2020-10-30,600104.XSHG,0.00485
2020-10-30,600109.XSHG,0.00216
2020-10-30,600111.XSHG,0.00131
2020-10-30,600115.XSHG,0.00123
2020-10-30,600118.XSHG,0.00111
2020-10-30,600170.XSHG,0.0008100000000000001
2020-10-30,600176.XSHG,0.0017499999999999998
2020-10-30,600177.XSHG,0.0011799999999999998
2020-10-30,600183.XSHG,0.0016300000000000002
2020-10-30,600188.XSHG,0.00048
2020-10-30,600196.XSHG,0.00392
2020-10-30,600208.XSHG,0.00082
2020-10-30,600219.XSHG,0.00101
2020-10-30,600221.XSHG,0.00107
2020-10-30,600233.XSHG,0.00105
2020-10-30,600271.XSHG,0.00104
2020-10-30,600276.XSHG,0.019710000000000002
2020-10-30,600297.XSHG,0.0008500000000000001
2020-10-30,600299.XSHG,0.00021999999999999998
2020-10-30,600309.XSHG,0.00736
2020-10-30,600332.XSHG,0.0010299999999999999
2020-10-30,600340.XSHG,0.00132
2020-10-30,600346.XSHG,0.00243
2020-10-30,600352.XSHG,0.00207
2020-10-30,600362.XSHG,0.00092
2020-10-30,600369.XSHG,0.001
2020-10-30,600372.XSHG,0.00074
2020-10-30,600383.XSHG,0.0018
2020-10-30,600390.XSHG,0.0009299999999999999
2020-10-30,600398.XSHG,0.00053
2020-10-30,600406.XSHG,0.0028699999999999997
2020-10-30,600436.XSHG,0.00413
2020-10-30,600438.XSHG,0.004719999999999999
2020-10-30,600482.XSHG,0.00067
2020-10-30,600487.XSHG,0.0012
2020-10-30,600489.XSHG,0.0010299999999999999
2020-10-30,600498.XSHG,0.00099
2020-10-30,600516.XSHG,0.00086
2020-10-30,600519.XSHG,0.05012
2020-10-30,600522.XSHG,0.0016200000000000001
2020-10-30,600547.XSHG,0.0025900000000000003
2020-10-30,600570.XSHG,0.00464
2020-10-30,600583.XSHG,0.0005600000000000001
2020-10-30,600585.XSHG,0.00729
2020-10-30,600588.XSHG,0.00419
2020-10-30,600606.XSHG,0.00135
2020-10-30,600637.XSHG,0.0011200000000000001
2020-10-30,600655.XSHG,0.0008100000000000001
2020-10-30,600660.XSHG,0.00314
2020-10-30,600674.XSHG,0.00079
2020-10-30,600690.XSHG,0.005620000000000001
2020-10-30,600703.XSHG,0.00297
2020-10-30,600705.XSHG,0.0014099999999999998
2020-10-30,600741.XSHG,0.00293
2020-10-30,600745.XSHG,0.0022400000000000002
2020-10-30,600760.XSHG,0.0013
2020-10-30,600795.XSHG,0.0013800000000000002
2020-10-30,600809.XSHG,0.0035199999999999997
2020-10-30,600837.XSHG,0.008100000000000001
2020-10-30,600848.XSHG,0.0008100000000000001
2020-10-30,600867.XSHG,0.00122
2020-10-30,600886.XSHG,0.0015
2020-10-30,600887.XSHG,0.01439
2020-10-30,600893.XSHG,0.00233
2020-10-30,600900.XSHG,0.00997
2020-10-30,600919.XSHG,0.00332
2020-10-30,600926.XSHG,0.00184
2020-10-30,600928.XSHG,0.00041
2020-10-30,600958.XSHG,0.0023
2020-10-30,600968.XSHG,0.00028000000000000003
2020-10-30,600977.XSHG,0.0005600000000000001
2020-10-30,600989.XSHG,0.00049
2020-10-30,600998.XSHG,0.0008100000000000001
2020-10-30,600999.XSHG,0.00459
2020-10-30,601006.XSHG,0.00228
2020-10-30,601009.XSHG,0.0027400000000000002
2020-10-30,601012.XSHG,0.01198
2020-10-30,601018.XSHG,0.0006900000000000001
2020-10-30,601021.XSHG,0.0009299999999999999
2020-10-30,601066.XSHG,0.00131
2020-10-30,601077.XSHG,0.00031
2020-10-30,601088.XSHG,0.00328
2020-10-30,601100.XSHG,0.0017699999999999999
2020-10-30,601108.XSHG,0.00193
2020-10-30,601111.XSHG,0.00121
2020-10-30,601117.XSHG,0.00078
2020-10-30,601138.XSHG,0.0016200000000000001
2020-10-30,601155.XSHG,0.0017499999999999998
2020-10-30,601162.XSHG,0.00117
2020-10-30,601166.XSHG,0.01325
2020-10-30,601169.XSHG,0.00413
2020-10-30,601186.XSHG,0.00229
2020-10-30,601198.XSHG,0.001
2020-10-30,601211.XSHG,0.00496
2020-10-30,601212.XSHG,0.00023
2020-10-30,601216.XSHG,0.0014199999999999998
2020-10-30,601225.XSHG,0.00209
2020-10-30,601229.XSHG,0.00466
2020-10-30,601231.XSHG,0.0008500000000000001
2020-10-30,601236.XSHG,0.00041
2020-10-30,601238.XSHG,0.00074
2020-10-30,601288.XSHG,0.005410000000000001
2020-10-30,601298.XSHG,0.00024
2020-10-30,601318.XSHG,0.050359999999999995
2020-10-30,601319.XSHG,0.00084
2020-10-30,601328.XSHG,0.00743
2020-10-30,601336.XSHG,0.0032
2020-10-30,601360.XSHG,0.00096
2020-10-30,601377.XSHG,0.00217
2020-10-30,601390.XSHG,0.00261
2020-10-30,601398.XSHG,0.0103
2020-10-30,601555.XSHG,0.00181
2020-10-30,601577.XSHG,0.00055
2020-10-30,601600.XSHG,0.0011200000000000001
2020-10-30,601601.XSHG,0.00519
2020-10-30,601607.XSHG,0.0013700000000000001
2020-10-30,601618.XSHG,0.0011
2020-10-30,601628.XSHG,0.00459
2020-10-30,601633.XSHG,0.00172
2020-10-30,601658.XSHG,0.00074
2020-10-30,601668.XSHG,0.0064
2020-10-30,601669.XSHG,0.0017499999999999998
2020-10-30,601688.XSHG,0.00716
2020-10-30,601698.XSHG,0.00041
2020-10-30,601727.XSHG,0.00108
2020-10-30,601766.XSHG,0.00392
2020-10-30,601788.XSHG,0.0021
2020-10-30,601800.XSHG,0.00156
2020-10-30,601808.XSHG,0.00037999999999999997
2020-10-30,601816.XSHG,0.00098
2020-10-30,601818.XSHG,0.00373
2020-10-30,601828.XSHG,0.00025
2020-10-30,601838.XSHG,0.00134
2020-10-30,601857.XSHG,0.0023599999999999997
2020-10-30,601877.XSHG,0.00188
2020-10-30,601878.XSHG,0.0016
2020-10-30,601881.XSHG,0.0009
2020-10-30,601888.XSHG,0.01163
2020-10-30,601898.XSHG,0.00043
2020-10-30,601899.XSHG,0.0057399999999999994
2020-10-30,601901.XSHG,0.00228
2020-10-30,601916.XSHG,0.00052
2020-10-30,601919.XSHG,0.00189
2020-10-30,601933.XSHG,0.00179
2020-10-30,601939.XSHG,0.00252
2020-10-30,601985.XSHG,0.00165
2020-10-30,601988.XSHG,0.004
2020-10-30,601989.XSHG,0.00227
2020-10-30,601992.XSHG,0.0006
2020-10-30,601997.XSHG,0.0010299999999999999
2020-10-30,601998.XSHG,0.00092
2020-10-30,603019.XSHG,0.00223
2020-10-30,603156.XSHG,0.0007000000000000001
2020-10-30,603160.XSHG,0.00187
2020-10-30,603259.XSHG,0.006979999999999999
2020-10-30,603260.XSHG,0.00025
2020-10-30,603288.XSHG,0.009300000000000001
2020-10-30,603369.XSHG,0.00194
2020-10-30,603501.XSHG,0.0020399999999999997
2020-10-30,603658.XSHG,0.00134
2020-10-30,603799.XSHG,0.0016300000000000002
2020-10-30,603833.XSHG,0.0013
2020-10-30,603899.XSHG,0.00178
2020-10-30,603986.XSHG,0.00383
2020-10-30,603993.XSHG,0.00167
2020-11-30,000001.XSHE,0.010830000000015143
2020-11-30,000002.XSHE,0.011809999999753658
2020-11-30,000063.XSHE,0.005299999999949002
2020-11-30,000066.XSHE,0.001429999999882689
2020-11-30,000069.XSHE,0.0016899999998445038
2020-11-30,000100.XSHE,0.005360000000008181
2020-11-30,000157.XSHE,0.0025099999999987624
2020-11-30,000166.XSHE,0.0027500000000194474
2020-11-30,000333.XSHE,0.024050000000086776
2020-11-30,000338.XSHE,0.004520000000015726
2020-11-30,000425.XSHE,0.0014499999999710682
2020-11-30,000538.XSHE,0.002750000000047177
2020-11-30,000568.XSHE,0.007589999999944455
2020-11-30,000596.XSHE,0.0013700000001761155
2020-11-30,000625.XSHE,0.0031799999998935306
2020-11-30,000627.XSHE,0.0005900000000773497
2020-11-30,000651.XSHE,0.018130000000203518
2020-11-30,000656.XSHE,0.0009599999998476298
2020-11-30,000661.XSHE,0.005870000000046077
2020-11-30,000671.XSHE,0.0006599999999838235
2020-11-30,000703.XSHE,0.0013199999999976152
2020-11-30,000708.XSHE,0.00041999999982703383
2020-11-30,000709.XSHE,0.000550000000007983
2020-11-30,000723.XSHE,0.0005000000001138909
2020-11-30,000725.XSHE,0.008279999999852601
2020-11-30,000728.XSHE,0.0013200000000693538
2020-11-30,000768.XSHE,0.0024399999999372246
2020-11-30,000776.XSHE,0.002830000000013282
2020-11-30,000783.XSHE,0.0019300000000101562
2020-11-30,000786.XSHE,0.00186000000000631
2020-11-30,000858.XSHE,0.027860000000037518
2020-11-30,000860.XSHE,0.0018600000000808348
2020-11-30,000876.XSHE,0.0033099999998125362
2020-11-30,000895.XSHE,0.002600000000071563
2020-11-30,000938.XSHE,0.0018099999998821724
2020-11-30,000961.XSHE,0.001039999999860971
2020-11-30,000963.XSHE,0.0013699999999982476
2020-11-30,000977.XSHE,0.001599999999856839
2020-11-30,001979.XSHE,0.0026199999999497706
2020-11-30,002001.XSHE,0.0023200000000331094
2020-11-30,002007.XSHE,0.00266000000007971
2020-11-30,002008.XSHE,0.001909999999908168
2020-11-30,002024.XSHE,0.0019299999999538816
2020-11-30,002027.XSHE,0.005629999999955683
2020-11-30,002032.XSHE,0.0006500000001497941
2020-11-30,002044.XSHE,0.001960000000167254
2020-11-30,002050.XSHE,0.0023800000001396016
2020-11-30,002120.XSHE,0.001130000000044127
2020-11-30,002129.XSHE,0.002290000000064352
2020-11-30,002142.XSHE,0.006270000000019775
